year,file,page,schema,detected_type,tables_on_page,table_rows_estimate
2024,NWMP_DATA_2024.pdf,3,groundwater,Groundwater,1,24
2024,NWMP_DATA_2024.pdf,4,groundwater,Groundwater,1,24
2024,NWMP_DATA_2024.pdf,5,groundwater,Pond/Tank,1,23
2024,NWMP_DATA_2024.pdf,6,groundwater,Pond/Tank,2,23
2024,NWMP_DATA_2024.pdf,7,groundwater,Pond/Tank,1,24
2024,NWMP_DATA_2024.pdf,8,groundwater,Groundwater,1,25
2024,NWMP_DATA_2024.pdf,9,groundwater,Pond/Tank,2,25
2024,NWMP_DATA_2024.pdf,10,groundwater,Groundwater,3,26
2024,NWMP_DATA_2024.pdf,11,groundwater,Groundwater,2,31
2024,NWMP_DATA_2024.pdf,12,groundwater,Groundwater,1,34
2024,NWMP_DATA_2024.pdf,13,groundwater,Groundwater,2,24
2024,NWMP_DATA_2024.pdf,14,groundwater,Groundwater,1,15
2024,NWMP_DATA_2024.pdf,15,groundwater,Groundwater,1,15
2024,NWMP_DATA_2024.pdf,16,groundwater,Drain/STP/WTP,1,12
2024,NWMP_DATA_2024.pdf,17,groundwater,Groundwater,1,12
2024,NWMP_DATA_2024.pdf,18,groundwater,Pond/Tank,1,14
2024,NWMP_DATA_2024.pdf,19,groundwater,Pond/Tank,1,12
2024,NWMP_DATA_2024.pdf,20,groundwater,River,2,16
2024,NWMP_DATA_2024.pdf,21,groundwater,Pond/Tank,2,22
2024,NWMP_DATA_2024.pdf,22,groundwater,Pond/Tank,1,24
2024,NWMP_DATA_2024.pdf,23,groundwater,Groundwater,2,22
2024,NWMP_DATA_2024.pdf,24,groundwater,Pond/Tank,3,26
2024,NWMP_DATA_2024.pdf,25,groundwater,Groundwater,2,28
2024,NWMP_DATA_2024.pdf,26,groundwater,Groundwater,2,32
2024,NWMP_DATA_2024.pdf,27,groundwater,Groundwater,2,35
2024,NWMP_DATA_2024.pdf,28,groundwater,River,1,25
2024,NWMP_DATA_2024.pdf,29,groundwater,Groundwater,1,22
2024,NWMP_DATA_2024.pdf,30,groundwater,Groundwater,2,19
2024,NWMP_DATA_2024.pdf,31,groundwater,Groundwater,1,14
2024,NWMP_DATA_2024.pdf,32,groundwater,Groundwater,1,14
2024,NWMP_DATA_2024.pdf,33,groundwater,Groundwater,1,13
2024,NWMP_DATA_2024.pdf,34,groundwater,Groundwater,2,28
2024,NWMP_DATA_2024.pdf,35,groundwater,Groundwater,2,27
2024,NWMP_DATA_2024.pdf,36,groundwater,Groundwater,2,27
2024,NWMP_DATA_2024.pdf,37,groundwater,Pond/Tank,1,32
2024,NWMP_DATA_2024.pdf,38,groundwater,Pond/Tank,1,25
2024,NWMP_DATA_2024.pdf,39,groundwater,Groundwater,1,25
2024,NWMP_DATA_2024.pdf,40,groundwater,Pond/Tank,2,19
2024,NWMP_DATA_2024.pdf,41,groundwater,Groundwater,1,15
2024,NWMP_DATA_2024.pdf,42,groundwater,Groundwater,2,27
2024,NWMP_DATA_2024.pdf,43,groundwater,Drain/STP/WTP,1,20
2024,NWMP_DATA_2024.pdf,44,groundwater,Groundwater,1,20
2024,NWMP_DATA_2024.pdf,45,groundwater,Groundwater,1,22
2024,NWMP_DATA_2024.pdf,46,groundwater,Groundwater,1,21
2024,NWMP_DATA_2024.pdf,47,groundwater,Drain/STP/WTP,1,17
2024,NWMP_DATA_2024.pdf,48,groundwater,Coastal,1,15
2024,NWMP_DATA_2024.pdf,49,groundwater,Groundwater,1,24
2024,NWMP_DATA_2024.pdf,50,groundwater,Groundwater,1,18
2024,NWMP_DATA_2024.pdf,51,groundwater,Groundwater,2,19
2024,NWMP_DATA_2024.pdf,52,groundwater,Pond/Tank,1,17
2024,NWMP_DATA_2024.pdf,53,groundwater,Pond/Tank,2,20
2024,NWMP_DATA_2024.pdf,54,groundwater,Pond/Tank,1,15
2024,NWMP_DATA_2024.pdf,55,groundwater,Groundwater,1,17
2024,NWMP_DATA_2024.pdf,56,groundwater,Groundwater,2,26
2024,NWMP_DATA_2024.pdf,57,groundwater,Groundwater,1,34
2024,NWMP_DATA_2024.pdf,58,groundwater,Groundwater,2,26
2024,NWMP_DATA_2024.pdf,59,groundwater,Drain/STP/WTP,1,24
2024,NWMP_DATA_2024.pdf,60,groundwater,Groundwater,1,23
2024,NWMP_DATA_2024.pdf,61,groundwater,Groundwater,2,30
2024,NWMP_DATA_2024.pdf,62,groundwater,Groundwater,1,33
2024,NWMP_DATA_2024.pdf,63,groundwater,Canal,1,18
2024,Water_creek_marine_seawater_beach_2024.pdf,1,coastal,River,1,21
2024,Water_creek_marine_seawater_beach_2024.pdf,2,coastal,River,2,30
2024,Water_creek_marine_seawater_beach_2024.pdf,3,coastal,Pond/Tank,3,26
2024,Water_creek_marine_seawater_beach_2024.pdf,4,coastal,River,3,24
2024,Water_creek_marine_seawater_beach_2024.pdf,5,coastal,Coastal,1,18
2024,Water_creek_marine_seawater_beach_2024.pdf,6,coastal,Coastal,1,18
2024,Water_creek_marine_seawater_beach_2024.pdf,7,coastal,River,2,33
2024,Water_creek_marine_seawater_beach_2024.pdf,8,coastal,River,1,36
2024,Water_creek_marine_seawater_beach_2024.pdf,9,coastal,River,2,34
2024,Water_creek_marine_seawater_beach_2024.pdf,10,coastal,Coastal,1,37
2024,Water_creek_marine_seawater_beach_2024.pdf,11,coastal,Coastal,2,12
2024,Water_pond_tanks_2024.pdf,1,river,River,1,20
2024,Water_pond_tanks_2024.pdf,2,river,River,1,22
2024,Water_pond_tanks_2024.pdf,3,river,Pond/Tank,1,26
2024,Water_pond_tanks_2024.pdf,4,river,Pond/Tank,1,22
2024,Water_pond_tanks_2024.pdf,5,river,Pond/Tank,1,29
2024,Water_pond_tanks_2024.pdf,6,river,Pond/Tank,1,31
2024,Water_pond_tanks_2024.pdf,7,river,Pond/Tank,1,13
2024,Water_pond_tanks_2024.pdf,8,river,Pond/Tank,1,21
2024,Water_pond_tanks_2024.pdf,9,river,Pond/Tank,1,31
2024,Water_pond_tanks_2024.pdf,10,river,Pond/Tank,1,33
2024,Water_pond_tanks_2024.pdf,11,river,Pond/Tank,1,37
2024,Water_pond_tanks_2024.pdf,12,river,Pond/Tank,1,37
2024,Water_pond_tanks_2024.pdf,13,river,Pond/Tank,1,25
2024,Water_pond_tanks_2024.pdf,14,river,Pond/Tank,1,32
2024,Water_pond_tanks_2024.pdf,15,river,Pond/Tank,1,35
2024,Water_pond_tanks_2024.pdf,16,river,Pond/Tank,1,28
2024,Water_pond_tanks_2024.pdf,17,coastal,Pond/Tank,1,24
2024,Water_pond_tanks_2024.pdf,18,river,Pond/Tank,1,24
2024,Water_pond_tanks_2024.pdf,19,river,Pond/Tank,1,29
2024,Water_pond_tanks_2024.pdf,20,river,Pond/Tank,1,26
2024,Water_pond_tanks_2024.pdf,21,river,Pond/Tank,1,20
2024,Water_pond_tanks_2024.pdf,22,river,Canal,1,23
2024,Water_pond_tanks_2024.pdf,23,river,Pond/Tank,1,23
2024,Water_pond_tanks_2024.pdf,24,river,Pond/Tank,1,27
2024,Water_pond_tanks_2024.pdf,25,river,Pond/Tank,1,18
2024,Water_pond_tanks_2024.pdf,26,river,Pond/Tank,1,15
2024,Water_pond_tanks_2024.pdf,27,river,Pond/Tank,1,15
2024,Water_pond_tanks_2024.pdf,28,river,Pond/Tank,1,16
2024,Water_pond_tanks_2024.pdf,29,river,Pond/Tank,1,15
2024,Water_pond_tanks_2024.pdf,30,river,Pond/Tank,1,14
2024,Water_pond_tanks_2024.pdf,31,river,Pond/Tank,1,15
2024,Water_pond_tanks_2024.pdf,32,river,Pond/Tank,1,18
2024,Water_pond_tanks_2024.pdf,33,river,Pond/Tank,1,16
2024,Water_pond_tanks_2024.pdf,34,river,Pond/Tank,1,18
2024,Water_pond_tanks_2024.pdf,35,river,Pond/Tank,1,16
2024,Water_pond_tanks_2024.pdf,36,river,Pond/Tank,1,21
2024,Water_pond_tanks_2024.pdf,37,river,Pond/Tank,1,27
2024,Water_pond_tanks_2024.pdf,38,river,Pond/Tank,1,7
2024,Water_Quality_Canals_2024.pdf,1,river,Canal,4,23
2024,Water_Quality_Canals_2024.pdf,2,river,Canal,3,22
2024,Water_Quality_Canals_2024.pdf,3,coastal,Canal,4,27
2024,Water_Quality_Canals_2024.pdf,4,river,Canal,4,25
2024,Water_Quality_Canals_2024.pdf,5,river,Canal,2,9
2024,Water_Quality_data_of_Med_Min_River_2024 - Copy.pdf,1,river,River,1,41
2024,Water_Quality_data_of_Med_Min_River_2024 - Copy.pdf,2,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024 - Copy.pdf,3,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024 - Copy.pdf,4,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024 - Copy.pdf,5,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024 - Copy.pdf,6,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024 - Copy.pdf,7,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024 - Copy.pdf,8,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024 - Copy.pdf,9,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024 - Copy.pdf,10,river,River,1,7
2024,Water_Quality_data_of_Med_Min_River_2024.pdf,1,river,River,1,41
2024,Water_Quality_data_of_Med_Min_River_2024.pdf,2,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024.pdf,3,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024.pdf,4,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024.pdf,5,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024.pdf,6,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024.pdf,7,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024.pdf,8,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024.pdf,9,river,River,1,42
2024,Water_Quality_data_of_Med_Min_River_2024.pdf,10,river,River,1,7
2024,Water_Quality_Drains_STPs__WTPs_2024 - Copy.pdf,1,river,River,3,25
2024,Water_Quality_Drains_STPs__WTPs_2024 - Copy.pdf,2,river,Canal,3,30
2024,Water_Quality_Drains_STPs__WTPs_2024 - Copy.pdf,3,river,River,2,25
2024,Water_Quality_Drains_STPs__WTPs_2024 - Copy.pdf,4,river,Drain/STP/WTP,2,23
2024,Water_Quality_Drains_STPs__WTPs_2024 - Copy.pdf,5,river,River,3,20
2024,Water_Quality_Drains_STPs__WTPs_2024 - Copy.pdf,6,river,Drain/STP/WTP,3,27
2024,Water_Quality_Drains_STPs__WTPs_2024 - Copy.pdf,7,river,River,3,24
2024,Water_Quality_Drains_STPs__WTPs_2024 - Copy.pdf,8,river,Drain/STP/WTP,2,13
2024,Water_Quality_Drains_STPs__WTPs_2024.pdf,1,river,River,3,25
2024,Water_Quality_Drains_STPs__WTPs_2024.pdf,2,river,Canal,3,30
2024,Water_Quality_Drains_STPs__WTPs_2024.pdf,3,river,River,2,25
2024,Water_Quality_Drains_STPs__WTPs_2024.pdf,4,river,Drain/STP/WTP,2,23
2024,Water_Quality_Drains_STPs__WTPs_2024.pdf,5,river,River,3,20
2024,Water_Quality_Drains_STPs__WTPs_2024.pdf,6,river,Drain/STP/WTP,3,27
2024,Water_Quality_Drains_STPs__WTPs_2024.pdf,7,river,River,3,24
2024,Water_Quality_Drains_STPs__WTPs_2024.pdf,8,river,Drain/STP/WTP,2,13
2024,WQuality_River-Data-2024 - Copy.pdf,1,river,River,1,49
2024,WQuality_River-Data-2024 - Copy.pdf,2,river,River,1,48
2024,WQuality_River-Data-2024 - Copy.pdf,3,river,River,1,57
2024,WQuality_River-Data-2024 - Copy.pdf,4,river,River,1,55
2024,WQuality_River-Data-2024 - Copy.pdf,5,river,River,1,60
2024,WQuality_River-Data-2024 - Copy.pdf,6,river,River,1,41
2024,WQuality_River-Data-2024 - Copy.pdf,7,river,River,1,50
2024,WQuality_River-Data-2024 - Copy.pdf,8,river,River,1,58
2024,WQuality_River-Data-2024 - Copy.pdf,9,river,River,1,55
2024,WQuality_River-Data-2024 - Copy.pdf,10,river,River,1,73
2024,WQuality_River-Data-2024 - Copy.pdf,11,river,River,1,41
2024,WQuality_River-Data-2024 - Copy.pdf,12,river,River,1,50
2024,WQuality_River-Data-2024 - Copy.pdf,13,river,River,1,48
2024,WQuality_River-Data-2024 - Copy.pdf,14,river,River,1,66
2024,WQuality_River-Data-2024 - Copy.pdf,15,river,River,1,32
2024,WQuality_River-Data-2024 - Copy.pdf,16,river,River,1,38
2024,WQuality_River-Data-2024 - Copy.pdf,17,river,River,1,42
2024,WQuality_River-Data-2024 - Copy.pdf,18,river,River,1,43
2024,WQuality_River-Data-2024 - Copy.pdf,19,river,River,1,53
2024,WQuality_River-Data-2024 - Copy.pdf,20,river,River,1,57
2024,WQuality_River-Data-2024 - Copy.pdf,21,river,River,1,60
2024,WQuality_River-Data-2024 - Copy.pdf,22,river,River,1,49
2024,WQuality_River-Data-2024 - Copy.pdf,23,river,River,1,49
2024,WQuality_River-Data-2024 - Copy.pdf,24,river,River,1,60
2024,WQuality_River-Data-2024 - Copy.pdf,25,river,River,1,49
2024,WQuality_River-Data-2024 - Copy.pdf,26,river,River,1,42
2024,WQuality_River-Data-2024 - Copy.pdf,27,river,River,1,60
2024,WQuality_River-Data-2024 - Copy.pdf,28,river,River,1,53
2024,WQuality_River-Data-2024 - Copy.pdf,29,river,River,1,65
2024,WQuality_River-Data-2024 - Copy.pdf,30,river,River,1,64
2024,WQuality_River-Data-2024 - Copy.pdf,31,river,River,1,49
2024,WQuality_River-Data-2024 - Copy.pdf,32,river,River,1,60
2024,WQuality_River-Data-2024 - Copy.pdf,33,river,River,1,56
2024,WQuality_River-Data-2024 - Copy.pdf,34,river,River,1,51
2024,WQuality_River-Data-2024 - Copy.pdf,35,river,River,1,35
2024,WQuality_River-Data-2024 - Copy.pdf,36,river,River,1,33
2024,WQuality_River-Data-2024 - Copy.pdf,37,river,River,1,50
2024,WQuality_River-Data-2024 - Copy.pdf,38,river,River,2,27
2024,WQuality_River-Data-2024 - Copy.pdf,39,river,River,1,44
2024,WQuality_River-Data-2024 - Copy.pdf,40,river,River,1,48
2024,WQuality_River-Data-2024 - Copy.pdf,41,river,River,2,37
2024,WQuality_River-Data-2024 - Copy.pdf,42,river,River,1,40
2024,WQuality_River-Data-2024 - Copy.pdf,43,river,River,1,43
2024,WQuality_River-Data-2024 - Copy.pdf,44,river,River,2,14
2024,WQuality_River-Data-2024 - Copy.pdf,45,river,River,1,44
2024,WQuality_River-Data-2024 - Copy.pdf,46,river,River,1,50
2024,WQuality_River-Data-2024 - Copy.pdf,47,river,River,1,51
2024,WQuality_River-Data-2024 - Copy.pdf,48,river,River,1,43
2024,WQuality_River-Data-2024 - Copy.pdf,49,river,River,1,43
2024,WQuality_River-Data-2024 - Copy.pdf,50,river,River,1,50
2024,WQuality_River-Data-2024 - Copy.pdf,51,river,River,1,55
2024,WQuality_River-Data-2024 - Copy.pdf,52,river,River,1,43
2024,WQuality_River-Data-2024 - Copy.pdf,53,river,River,1,50
2024,WQuality_River-Data-2024 - Copy.pdf,54,river,River,1,48
2024,WQuality_River-Data-2024 - Copy.pdf,55,river,River,1,35
2024,WQuality_River-Data-2024 - Copy.pdf,56,river,River,1,38
2024,WQuality_River-Data-2024 - Copy.pdf,57,river,River,1,33
2024,WQuality_River-Data-2024 - Copy.pdf,58,river,River,1,40
2024,WQuality_River-Data-2024 - Copy.pdf,59,river,River,1,42
2024,WQuality_River-Data-2024 - Copy.pdf,60,river,River,1,52
2024,WQuality_River-Data-2024 - Copy.pdf,61,river,River,2,43
2024,WQuality_River-Data-2024 - Copy.pdf,62,river,River,2,37
2024,WQuality_River-Data-2024 - Copy.pdf,63,river,River,1,40
2024,WQuality_River-Data-2024 - Copy.pdf,64,river,River,2,57
2024,WQuality_River-Data-2024 - Copy.pdf,65,river,River,1,54
2024,WQuality_River-Data-2024 - Copy.pdf,66,river,River,1,45
2024,WQuality_River-Data-2024 - Copy.pdf,67,river,River,1,56
2024,WQuality_River-Data-2024 - Copy.pdf,68,river,River,2,39
2024,WQuality_River-Data-2024 - Copy.pdf,69,river,River,2,35
2024,WQuality_River-Data-2024 - Copy.pdf,70,river,River,1,14
2024,WQuality_River-Data-2024 - Copy.pdf,71,river,River,1,30
2024,WQuality_River-Data-2024 - Copy.pdf,72,river,River,1,41
2024,WQuality_River-Data-2024 - Copy.pdf,73,river,River,2,39
2024,WQuality_River-Data-2024 - Copy.pdf,74,river,River,1,62
2024,WQuality_River-Data-2024 - Copy.pdf,75,river,River,2,35
2024,WQuality_River-Data-2024 - Copy.pdf,76,river,River,1,38
2024,WQuality_River-Data-2024 - Copy.pdf,77,river,River,1,44
2024,WQuality_River-Data-2024 - Copy.pdf,78,river,River,1,50
2024,WQuality_River-Data-2024 - Copy.pdf,79,river,River,2,40
2024,WQuality_River-Data-2024 - Copy.pdf,80,river,River,1,41
2024,WQuality_River-Data-2024 - Copy.pdf,81,river,River,2,43
2024,WQuality_River-Data-2024 - Copy.pdf,82,river,River,2,43
2024,WQuality_River-Data-2024 - Copy.pdf,83,river,River,1,31
2024,WQuality_River-Data-2024 - Copy.pdf,84,river,River,1,31
2024,WQuality_River-Data-2024 - Copy.pdf,85,river,River,1,27
2024,WQuality_River-Data-2024 - Copy.pdf,86,river,River,1,38
2024,WQuality_River-Data-2024 - Copy.pdf,87,river,River,2,32
2024,WQuality_River-Data-2024 - Copy.pdf,88,river,River,1,40
2024,WQuality_River-Data-2024 - Copy.pdf,89,river,River,1,21
2024,WQuality_River-Data-2024 - Copy.pdf,90,river,River,1,44
2024,WQuality_River-Data-2024 - Copy.pdf,91,river,River,1,30
2024,WQuality_River-Data-2024 - Copy.pdf,92,river,River,1,32
2024,WQuality_River-Data-2024 - Copy.pdf,93,river,River,1,33
2024,WQuality_River-Data-2024 - Copy.pdf,94,river,River,1,30
2024,WQuality_River-Data-2024 - Copy.pdf,95,river,River,1,47
2024,WQuality_River-Data-2024 - Copy.pdf,96,river,River,1,49
2024,WQuality_River-Data-2024 - Copy.pdf,97,river,River,2,42
2024,WQuality_River-Data-2024 - Copy.pdf,98,river,River,1,29
2024,WQuality_River-Data-2024 - Copy.pdf,99,river,River,1,28
2024,WQuality_River-Data-2024 - Copy.pdf,100,river,River,1,47
2024,WQuality_River-Data-2024 - Copy.pdf,101,river,River,1,35
2024,WQuality_River-Data-2024 - Copy.pdf,102,river,River,1,28
2024,WQuality_River-Data-2024 - Copy.pdf,103,river,River,1,38
2024,WQuality_River-Data-2024 - Copy.pdf,104,river,River,1,29
2024,WQuality_River-Data-2024 - Copy.pdf,105,river,River,1,43
2024,WQuality_River-Data-2024 - Copy.pdf,106,coastal,River,2,34
2024,WQuality_River-Data-2024 - Copy.pdf,107,river,River,1,56
2024,WQuality_River-Data-2024 - Copy.pdf,108,river,River,1,51
2024,WQuality_River-Data-2024 - Copy.pdf,109,river,River,1,60
2024,WQuality_River-Data-2024 - Copy.pdf,110,river,River,2,38
2024,WQuality_River-Data-2024 - Copy.pdf,111,river,River,1,37
2024,WQuality_River-Data-2024 - Copy.pdf,112,river,River,1,41
2024,WQuality_River-Data-2024 - Copy.pdf,113,river,River,2,40
2024,WQuality_River-Data-2024 - Copy.pdf,114,river,River,1,61
2024,WQuality_River-Data-2024 - Copy.pdf,115,river,River,1,7
2024,WQuality_River-Data-2024.pdf,1,river,River,1,49
2024,WQuality_River-Data-2024.pdf,2,river,River,1,48
2024,WQuality_River-Data-2024.pdf,3,river,River,1,57
2024,WQuality_River-Data-2024.pdf,4,river,River,1,55
2024,WQuality_River-Data-2024.pdf,5,river,River,1,60
2024,WQuality_River-Data-2024.pdf,6,river,River,1,41
2024,WQuality_River-Data-2024.pdf,7,river,River,1,50
2024,WQuality_River-Data-2024.pdf,8,river,River,1,58
2024,WQuality_River-Data-2024.pdf,9,river,River,1,55
2024,WQuality_River-Data-2024.pdf,10,river,River,1,73
2024,WQuality_River-Data-2024.pdf,11,river,River,1,41
2024,WQuality_River-Data-2024.pdf,12,river,River,1,50
2024,WQuality_River-Data-2024.pdf,13,river,River,1,48
2024,WQuality_River-Data-2024.pdf,14,river,River,1,66
2024,WQuality_River-Data-2024.pdf,15,river,River,1,32
2024,WQuality_River-Data-2024.pdf,16,river,River,1,38
2024,WQuality_River-Data-2024.pdf,17,river,River,1,42
2024,WQuality_River-Data-2024.pdf,18,river,River,1,43
2024,WQuality_River-Data-2024.pdf,19,river,River,1,53
2024,WQuality_River-Data-2024.pdf,20,river,River,1,57
2024,WQuality_River-Data-2024.pdf,21,river,River,1,60
2024,WQuality_River-Data-2024.pdf,22,river,River,1,49
2024,WQuality_River-Data-2024.pdf,23,river,River,1,49
2024,WQuality_River-Data-2024.pdf,24,river,River,1,60
2024,WQuality_River-Data-2024.pdf,25,river,River,1,49
2024,WQuality_River-Data-2024.pdf,26,river,River,1,42
2024,WQuality_River-Data-2024.pdf,27,river,River,1,60
2024,WQuality_River-Data-2024.pdf,28,river,River,1,53
2024,WQuality_River-Data-2024.pdf,29,river,River,1,65
2024,WQuality_River-Data-2024.pdf,30,river,River,1,64
2024,WQuality_River-Data-2024.pdf,31,river,River,1,49
2024,WQuality_River-Data-2024.pdf,32,river,River,1,60
2024,WQuality_River-Data-2024.pdf,33,river,River,1,56
2024,WQuality_River-Data-2024.pdf,34,river,River,1,51
2024,WQuality_River-Data-2024.pdf,35,river,River,1,35
2024,WQuality_River-Data-2024.pdf,36,river,River,1,33
2024,WQuality_River-Data-2024.pdf,37,river,River,1,50
2024,WQuality_River-Data-2024.pdf,38,river,River,2,27
2024,WQuality_River-Data-2024.pdf,39,river,River,1,44
2024,WQuality_River-Data-2024.pdf,40,river,River,1,48
2024,WQuality_River-Data-2024.pdf,41,river,River,2,37
2024,WQuality_River-Data-2024.pdf,42,river,River,1,40
2024,WQuality_River-Data-2024.pdf,43,river,River,1,43
2024,WQuality_River-Data-2024.pdf,44,river,River,2,14
2024,WQuality_River-Data-2024.pdf,45,river,River,1,44
2024,WQuality_River-Data-2024.pdf,46,river,River,1,50
2024,WQuality_River-Data-2024.pdf,47,river,River,1,51
2024,WQuality_River-Data-2024.pdf,48,river,River,1,43
2024,WQuality_River-Data-2024.pdf,49,river,River,1,43
2024,WQuality_River-Data-2024.pdf,50,river,River,1,50
2024,WQuality_River-Data-2024.pdf,51,river,River,1,55
2024,WQuality_River-Data-2024.pdf,52,river,River,1,43
2024,WQuality_River-Data-2024.pdf,53,river,River,1,50
2024,WQuality_River-Data-2024.pdf,54,river,River,1,48
2024,WQuality_River-Data-2024.pdf,55,river,River,1,35
2024,WQuality_River-Data-2024.pdf,56,river,River,1,38
2024,WQuality_River-Data-2024.pdf,57,river,River,1,33
2024,WQuality_River-Data-2024.pdf,58,river,River,1,40
2024,WQuality_River-Data-2024.pdf,59,river,River,1,42
2024,WQuality_River-Data-2024.pdf,60,river,River,1,52
2024,WQuality_River-Data-2024.pdf,61,river,River,2,43
2024,WQuality_River-Data-2024.pdf,62,river,River,2,37
2024,WQuality_River-Data-2024.pdf,63,river,River,1,40
2024,WQuality_River-Data-2024.pdf,64,river,River,2,57
2024,WQuality_River-Data-2024.pdf,65,river,River,1,54
2024,WQuality_River-Data-2024.pdf,66,river,River,1,45
2024,WQuality_River-Data-2024.pdf,67,river,River,1,56
2024,WQuality_River-Data-2024.pdf,68,river,River,2,39
2024,WQuality_River-Data-2024.pdf,69,river,River,2,35
2024,WQuality_River-Data-2024.pdf,70,river,River,1,14
2024,WQuality_River-Data-2024.pdf,71,river,River,1,30
2024,WQuality_River-Data-2024.pdf,72,river,River,1,41
2024,WQuality_River-Data-2024.pdf,73,river,River,2,39
2024,WQuality_River-Data-2024.pdf,74,river,River,1,62
2024,WQuality_River-Data-2024.pdf,75,river,River,2,35
2024,WQuality_River-Data-2024.pdf,76,river,River,1,38
2024,WQuality_River-Data-2024.pdf,77,river,River,1,44
2024,WQuality_River-Data-2024.pdf,78,river,River,1,50
2024,WQuality_River-Data-2024.pdf,79,river,River,2,40
2024,WQuality_River-Data-2024.pdf,80,river,River,1,41
2024,WQuality_River-Data-2024.pdf,81,river,River,2,43
2024,WQuality_River-Data-2024.pdf,82,river,River,2,43
2024,WQuality_River-Data-2024.pdf,83,river,River,1,31
2024,WQuality_River-Data-2024.pdf,84,river,River,1,31
2024,WQuality_River-Data-2024.pdf,85,river,River,1,27
2024,WQuality_River-Data-2024.pdf,86,river,River,1,38
2024,WQuality_River-Data-2024.pdf,87,river,River,2,32
2024,WQuality_River-Data-2024.pdf,88,river,River,1,40
2024,WQuality_River-Data-2024.pdf,89,river,River,1,21
2024,WQuality_River-Data-2024.pdf,90,river,River,1,44
2024,WQuality_River-Data-2024.pdf,91,river,River,1,30
2024,WQuality_River-Data-2024.pdf,92,river,River,1,32
2024,WQuality_River-Data-2024.pdf,93,river,River,1,33
2024,WQuality_River-Data-2024.pdf,94,river,River,1,30
2024,WQuality_River-Data-2024.pdf,95,river,River,1,47
2024,WQuality_River-Data-2024.pdf,96,river,River,1,49
2024,WQuality_River-Data-2024.pdf,97,river,River,2,42
2024,WQuality_River-Data-2024.pdf,98,river,River,1,29
2024,WQuality_River-Data-2024.pdf,99,river,River,1,28
2024,WQuality_River-Data-2024.pdf,100,river,River,1,47
2024,WQuality_River-Data-2024.pdf,101,river,River,1,35
2024,WQuality_River-Data-2024.pdf,102,river,River,1,28
2024,WQuality_River-Data-2024.pdf,103,river,River,1,38
2024,WQuality_River-Data-2024.pdf,104,river,River,1,29
2024,WQuality_River-Data-2024.pdf,105,river,River,1,43
2024,WQuality_River-Data-2024.pdf,106,coastal,River,2,34
2024,WQuality_River-Data-2024.pdf,107,river,River,1,56
2024,WQuality_River-Data-2024.pdf,108,river,River,1,51
2024,WQuality_River-Data-2024.pdf,109,river,River,1,60
2024,WQuality_River-Data-2024.pdf,110,river,River,2,38
2024,WQuality_River-Data-2024.pdf,111,river,River,1,37
2024,WQuality_River-Data-2024.pdf,112,river,River,1,41
2024,WQuality_River-Data-2024.pdf,113,river,River,2,40
2024,WQuality_River-Data-2024.pdf,114,river,River,1,61
2024,WQuality_River-Data-2024.pdf,115,river,River,1,7
