monitoring_location,stn_code
"Bore Well, Snr. Vinayak Jal Suddhikaran Sahakari Mandali Ltd. (Cetp ), Vill. Bavla, Dist. Ahmedabad.S. N. 644/1-4, Vill. Bavla, Dist. Ahmedabad.",2096
"Bore Well Of Someshwar Rice Mill, Nr. Bavla Eco",2097
"Bore Well Of Pirana Terminal Pumping Station, Pirana, Nr. V. N. Bridge, Ahmedabad.Nr. V.N Bridge, Pirana, Ahmedabad",2098
"Borewell Of Gidc, Jhagadiaat Final Pumping Station, Gidc Jhaghadia, Dist Bharuch",3207
"Jilla Panchayat School, Near Gram Panchayat Kata Falia, Village Namdha, Valsadb/W At Jilla Panchay School Near Gram Panchayat Kata Falia, Village Namdha, Valsad",3208
"Borewell Of Gayatri Pragna School, Bhadarwad Road, Bazar Falia, Sarigam, Valsadborewell Of Gayatri Pragna School, Bhadarwad Road, Bazar Falia, Sarigam, Valsad",3209
"Borewell At Piramal Glass, Village Tarsadi At Kosamba Industrial Area, Suratkosamba,Surat",3210
"Borewell At Primary Health Center, Kadodara, Suratkadodara,Surat",3211
"Borewell Near Center Of Excellence Building, Gidc, Vatva, Ahmedabadcenter Of Excellence Building, Plot No 511 Gidc- Phase Iv, Vatva, Ahmedabad",3212
"Borewell, Cetp-Naroda, Gidc, Naroda-Ahmedabadplot No 512-515 Phase -I Gidc -Naroda -Ahmedabad",3213
"Borewell Near Gidc Odhav Industrial Association Building, Gidc, Odhav, Ahmedabadodhav Industrial Association Building, Plot No H 35, Gidc, Odhav, Odhav Road Ahmedabad",3214
"Borewell Near Municipal Solid Waste Site- Gyaspur, Narol, Ahmedabadnr. Gyaspur Sanitary Landfill Site, Gyaspur, Ahmedabad",3215
"Borewell Near Tsdf Site Of Green Environmnet Services Co. Op.Ltd, Vatva, Ahmedabadtsdf Site Of Green Environmnet Services Co. Op.Ltd, S. No 89,90,91 Vinzol Tal Daskroi , Ahmedabad",3216
"Borewell Near Tsdf Site Of Naroda Enviro Project.Ltd, Odhave, Ahmedabadtsdf Site Of Naroda Enviro Project.Ltd, S No 286 , Vastral Road ,Odhave",3217
"Well Of Modasa, Nagar Palika, Varigruh, Modasawell Of Modasa, Nagar Palika, Varigruh, At. Modasa. Dist. Arvalli",3218
"Well Of Idar, Nagar Palika, Sakaria, Idarborewell Of Idar Nagarpalika, At. Sakaria, Ta. Idar, Dist. Sabarkantha",3219
"Borewell Of Gidc-Nadiad At Gidc Office, Gidc Nadiad, Khedaborewell Of Gidc- Nadiad At Gidc Office, Gidc Nadiad, Kheda",3220
"Borewell Of Town Rajpipla, Dist.Narmadanagarpalika Office, At Rajpipla, Dist Narmada",3221
"Borewell Of Gidc, Panoliat Water Treatment Plant , Gidc Panoli, Dist Bharuch",3222
"Borewell Kadi Industrial Areakadi Gidc, Tal: Kadi, Dist : Mehsana",3223
"Deesa Borewellmain Water Tank, Beside Bhanasali Hospital, Near Sardar Garden, Deesa, Dist- Banaskantha",3224
"Visnagar Borewellvisnagar Gidc, Tal : Visnagar, Dist: Mehsana",3225
"Patan Borewellwater Pumping Station, Gandhibag, Janta Hospital Road, Patan, Dist-Patan",3226
"Vijapur (Ranasan) Borewellranasan Gidc, Vill: Ranasan, Tal : Vijapur, Dist: Mehsana",3227
"Gidc, Halol, Panchmahalbore Well Of M/S. Safari Industries, Gidc, Halol, Dist. Pnchmahal",3228
"Gidc, Dahod, Dahodhand Pump Opp. M/S Star Rediator, Chakaliya Road, Gidc, Dahod, Dist. Dahod",3229
