monitoring_location,stn_code
"Godavari River At Nandur- Madhmeshwar Dam, Village- Nandur, Taluka- Niphad, District- Nashik.",2183
"Godavari River At Ramkund, Village- Panchavati, Taluka- Nashik, District- Nashik.",1096
"Indl. Estate Tarapur, Palghar, Thane",1984
"Gharatwadi,Aliyali,Palghar, Thane",1988
"Msw Site, Karawala,Taloja,Panvel, Raigad",1989
"Bmw Site, Burudgaon, Ahmednagar",1990
"Brhamni, Kalmeshwar, Nagpur",1998
"Paratwada, Achalpur, Amravati",2001
"Parvati Indl. Estate, Yadrav, Shirol, Kolhapur",2004
"Khanjirenagar, Hatkanangale, Kolhapur",2005
"Midc, Shinoli, Chandgad, Kolhapur",2006
"Rasulwadi-Sambarwadi, Mirajsangli",2008
"Bore Well At Katpur, Near Z.P School, Katpur, Paithan, Aurangabad",2200
"Dug Well At Ranjangaon, Ganagapur, Aurangabad",2201
"Dug Well At Ghane Kunt, Near Awasthi, Owned By Shri Rajendra Amre , Khed, Ratnagiri",2202
"Dug Well At Gunjalwadi, Sangamner Near Primary Health Care Center, Ahmednagar",2204
"Bore Well At M/S Spectron Ethers Siddeshwar Mahadev Mandir, Rasegaon, Dindori, Nashik",2818
"Dug Well At Naregaon, Aurangabad",2824
"Bore Well At Wahegaon Near Zilla Parishad School, Wahegaon,Paithan, Aurangabad",2825
"Dug Well Near Jilla Parishad Primary School, Visapur, Ballarpur, Chandrapur",2828
"Bore Well At Midc Shiroli Near M/S Pratibha Enterprises, Hatkanangale, Kolhapur",2829
"Bore Well At Midc Gokul- Shirgaon, Karvir, Kolhapur",2830
"Dug Well At Sakharali Near Midc Islampur Near Krishna Milk Industry, Walwa, Sangali",2831
"Dug Well No-1 At Brahmanwadi Anjanwel Owned By Shri Vaidya, Guhagar, Ratnagiri",2832
Dug Well No-1 At Group Gram Panchayat At,2833
"Dug Well No-2 At Arketwadi, Khed, Ratnagiri",2834
"Dug Well No-2 Owned By Group Gram Panchayat Brahmanwadi, Anjanwel, Guhagar, Ratnagiri",2835
"Bassein Creek At Vasaifort At Bassein , Vasai,Thane",1316
"Thane Creek At Elephanta Island, Elephanta, Mumbai",1317
"Mahim Creek At Mahim Bay, Mahim, Mumbai",1318
"Vashi Creek At Airoli Bridge,Airoli, Thane",2184
"Vashi Creek At Vashi Bridge, Vashi,Thane",2185
"Ulhas Creek At Reti Bunder, D/S Of Kalyan- Bhiwandi Bridge, Kalyan,Kalyan, Thane",2791
"Ulhas Creek At Mumbra Reti Bunder, Village Mumbra, Thane",2792
"Ulhas Creek At Kolshet Reti Bunder, Kolshet, Thane",2794
"Karambavane Creek At Chiplun, Karambavane, Ratnagiri",2804
"Sea Water At Shivaji Park, Dadar Choupathy,Dadar, Mumbai",2811
"Sea Water At Ganapatipule, Ratnagiri, Ratnagiri",2813
"Sea Water At Bhagwati Bunder Near Ultra Tech Cement Jetty, Mirkarwada, Ratnagiri, Ratnagiri",2814
"Madvi Sea Water Near Jodhale Maruti Temple,",2815
"Sea Water At Gateway Of India,Colaba, Mumbai",2165
"Sea Water At Charni Road Choupathy, Girgaon, Mumbai",2166
"Sea Water At Worli Sea Face, Worli, Mumbai",2167
"Sea Water At Versova Beach, Versova, Andheri, Mumbai",2169
"Chikhali Nallah Meets Godavari River, Chikhali, Nashik",2178
"Amba River At D/S Of Waken Bridge-U/S Of Js Petrochemicals, Wakenphata, Roha, Raigad",2651
"Bhatsa At D/S Of Pise Dam Near Pise Village (Ulhas), Bhiwandi, Thane",1461
"Bhatsa River At D/S Of Liberty Oil Mills, Satne, Shahapur, Thane",2653
"Bhatsa River At U/S Of Liberty Oil Mills, Satne, Shahapur, Thane",2654
"Kalu At Atale Village, Kalyan, Thane",1092
"Kan River Near Sakri Water Works, Sakri, Dhule",2670
"Kundalika At Roha Bridge, Roha City, Raigad",1152
"Kundalika River At Are Khurd ( Saline Zone ), Arekhurd, Roha, Raigad",2198
"Kundalika River Near Salav Bridge (Salina Zone), Salav, Roha, Raigad",2671
"Kundalika River At Dhatav At Jackwell, Dhatav, Roha, Raigad",2672
"Mithi River, Mahim, Bandra, Mumbai",2168
"Muchkundi River At Waked Near M/S Asahi India Glass Ltd, Waked, Lanja, Ratnagiri",2676
"Patalganga At Shilphata, Khopoli, Khalapur, Raigad",1151
