monitoring_location,stn_code
Cauvery At Napokulu Bdg (D/S),1198
Cauvery At D/S Of Karekuara Village,1386
D/S Of Cauvery At Bhagamandala Bridge,4102
"Shimsha At D/S Of Bridge, Halagur",1166
"Shimsha At D/S Of Highway Bridge, Yediyar",1200
Arkavathi At D/S Of Kanakapura Town,1165
Kabini At Water Intake Of Kiadb At Nanjangud,1445
Lakshmantirtha At D/S Of Hunsur Town,1196
Whitefield Kere,4527
Kogilu Kere,4511
Sharanabasaveshwara Kere,3677
River Godavari At Baser(Bangalore),30051
River Manjeera At D/S In Intake Point To Bidar City,1891
River Manjeera At Janwada(Bangalore),30055
River Krishna - Ankali Bridge Along Chikkodi Kagwad Road,1889
"River Krishna At U/S Of Ugarkhurd Barrage,",1182
"River Krishna At D/S Of Alamatti Dam,",2781
"River Krishna At D/S Of Narayanpura Dam,",1181
"River Krishna At Tintini Bridge,",1028
"River Krishna At D/S Of Devasagar Bdg.,",1170
River Krishna At Deodurga (Bangalore),30056
River Bhima At Gangapur (Bangalore),30057
"River Bhima At D/S Of Road Bridge At Gangapur Village,",1183
"River Bhima At Ferozabad Village (D/S),",1184
"River Bhima At D/S Of Bdg. Near Yadgir,",1167
River Bhima At Confluence Of Jewargi Town Sewage Disposal Point,1888
"River Ghatprabha At W.A. Point To Gokak Town,",1163
"River Ghatprabha At D/S Of Mudhol Rd. Cross Bdg.,",1185
"River Malprabha At D/S Of Khanapur Village,",1187
"River Malprabha At Water Abstr. Pt. To Hubli, Dharwar,",1164
"River Malprabha At D/S Of Aihole Town,",1186
"River Malprabha At Badami Bridge,",2764
River Tungabhadra At Ullanur,29
"River Tungabhadra At U/S Of Hpf,",2767
"River Tungabhadra At D/S Of Hpf,",2768
"River Tungabhadra At Jackwell Point,",2769
River Tungabhadra At Dadesugur Bridge Gauging Station,3558
River Tungabhadra At Mylara,4494
River Tungabhadra At Aravi,4495
River Tungabhadra At Hochechalli (Bangalore),30054
"River Tungabhadra At Harihar Water Supply Intake,",2770
"River Tungabhadra At D/S Of Gangawathi,",2776
"River Tungabhadra At New Bridge,",2766
River Tungabhadra At Honnali Bridge,38
"River Tungabhadra At Haralahalli Bridge,",1029
"River Tunga At D/S Of Shimoga Town,",1168
River Tungabhadra At Confluence Point Of Tunga And Bhadra At Kudli,1896
River Bhadra At Malleswaram D/S Of Kiocl,1091
"River Bhadra At D/S Of Bhadravathi,",1387
"River Bhadra At D/S Of Kiocl Road Bridge, Near Holehunnur,",1169
"River Bhadra At U/S Of Mpm,",2765
"River Bhadra At U/S Of Kiocl,",2771
River Kagina D/S Of Sewage Disposal Point,1895
"River Kagina At Shahabad Bridge,",2777
"River Cauvery At Napokulu Bdg (D/S),",1198
"River Cauvery At Kushal Nagar U/S (Near Baichanahalli),",1195
"River Cauvery At Krs Dam, Balamurikshetra",33
"River Cauvery At Sri Rangapattanna, D/S Of Road Bdg.,",1171
"River Cauvery At D/S Of Karekuara Village,",1386
River Cauvery At Sathyagalam Bridge,34
"River Cauvery At Bannur Bridge,",2773
"River Cauvery At Ranganathittu,",2774
River Cauvery At Krs Dam Mandya,3566
River Cauvery At Water Supply Intake Point To Srirangapatna Town,3568
River Cauvery At Water Supply Intake Point To Mandya Town,3569
River Cauvery D/S Of Kr Nagar Bridge,3570
River Cauvery U/S Of Kr Nagar,3571
River Cauvery D/S Of Kushalanagar Town,3573
River Cauvery At Water Supply Intake Point To Madikeri Town,3574
River Cauvery At Water Supply Intake Point To Mysore Pump House,3576
River Cauvery D/S Of Maddur Water Supply Treatment Plant At Bachalli,3578
River Cauvery At Water Supply Intake Point At Kollegala Dasanapura,3579
River Cauvery At Water Supply Intake Point At T K Halli,3581
River Cauvery Before Confluence At Sangam,4109
"River Cauvery D/S Barachuki Falls, Sathegala, Kollegala",4099
"River Gundal At Gundal Reservoir, Kollegala Tq & Chamarajanagara Dist",4101
River Cauvery D/S At Bhagamandala Bridge,4102
"River Cauvery D/S At Kanive Ramalingeswara Temple Bridge, Kushalnagar",4103
River Cauvery At Ajjibore (Bangalore),30052
River Yagachi Near Pumping Station. Hassan City,1893
River Hemavati At D/S Of Holenarasipura Town At Ramadevala Weir,1199
"River Shimsha At D/S Of Bridge, Halagur,",1166
"River Shimsha At D/S Of Highway Bridge, Yediyar,",1200
River Shimsha D/S Near Madduar Town,3567
River Shimsha At Water Supply Intake Point At Madduar,3580
