stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
4089,River Gundabai At Hadinabai Bridge,River (Medium/Minor),KARNATAKA,2023,Safe,5.37,None,24.0,7.55,7.25,103.5,2.3,0.33,45.0,110.0,20.5
4090,River Sharavathi Near Bridge At Honnavara,River (Medium/Minor),KARNATAKA,2023,Safe,5.29,None,24.5,7.4,7.3,79.5,2.25,0.34,48.5,121.5,20.0
4091,River Venkatpur Near Kadivinakatte Dam,River (Medium/Minor),KARNATAKA,2023,Safe,5.02,None,24.0,7.35,7.35,76.0,2.15,0.31,43.5,86.5,16.5
GEN-ABBF0A,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru",River (Medium/Minor),KARNATAKA,2023,Unsafe,67.8,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",23.5,3.05,7.0,1411.5,50.5,12.1,1000000.0,5000000.0,
1891,River Manjeera At D/S Intake Point To Bidar City,River (Major),KARNATAKA,2023,Safe,7.87,None,27.0,7.4,7.85,486.0,2.5,2.29,286.5,1470.0,
30055,River Manjeera At Janwada(Bangalore),River (Major),KARNATAKA,2023,Unsafe,16.82,"High BOD, High Fecal Coliform, High Total Coliform",26.0,8.5,8.45,532.5,4.0,2.4,935.0,5250.0,
1889,River Krishna - Ankali Bridge Along Chikkodi Kagwad Road,River (Major),KARNATAKA,2023,Unsafe,8.99,High Fecal Coliform,27.5,7.4,7.65,615.0,2.45,14.305,635.0,1260.0,380.0
1182,River Krishna At U/S Of Ugarkhurd Barrage,River (Major),KARNATAKA,2023,Unsafe,8.92,High Fecal Coliform,28.5,7.3,7.55,585.0,2.25,12.58,730.0,1260.0,390.0
2763,River Krishna At Asangi Village (Jamakandi Village),River (Major),KARNATAKA,2023,Unsafe,23.55,"High BOD, High Fecal Coliform",19.5,8.8,7.55,1170.0,9.1,16.855,635.0,1260.0,355.0
5597,"River Krishna At Almatti Dam Haveli , Old Jackwell Point, Bagalkote",River (Major),KARNATAKA,2023,Unsafe,8.64,High Fecal Coliform,19.5,9.1,8.25,672.0,2.0,13.675,730.0,1600.0,390.0
2781,River Krishna At D/S Of Alamatti Dam,River (Major),KARNATAKA,2023,Unsafe,9.99,High Fecal Coliform,30.0,7.15,7.9,829.0,2.9,9.61,635.0,1260.0,390.0
1181,River Krishna At D/S Of Narayanpura Dam,River (Major),KARNATAKA,2023,Unsafe,11.77,High Fecal Coliform,30.0,7.45,7.9,830.0,2.65,5.86,1060.0,2060.0,605.0
1028,River Krishna At Tintini Bridge,River (Major),KARNATAKA,2023,Safe,8.48,None,29.5,7.35,8.45,1323.0,2.6,2.05,315.0,1810.0,
30056,River Krishna At Deodurga (Bangalore),River (Major),KARNATAKA,2023,Unsafe,14.52,"High Fecal Coliform, High Total Coliform",26.5,9.8,8.3,1582.0,1.0,0.71,1439.5,8175.0,
1170,River Krishna At D/S Of Devasagar Bdg.,River (Major),KARNATAKA,2023,Safe,9.41,None,28.0,7.5,8.35,1322.0,2.85,5.065,400.0,1860.0,
5582,"River Bhima Downstream, Dhulked Vill",River (Major),KARNATAKA,2023,Unsafe,8.75,High Fecal Coliform,29.0,8.0,7.75,1223.0,2.05,5.21,730.0,1600.0,410.0
1183,River Bhima At D/S Of Road Bridge At Gangapur Village,River (Major),KARNATAKA,2023,Unsafe,52.21,"High BOD, High Fecal Coliform, High Total Coliform",28.0,7.3,7.95,1530.0,5.5,1.995,130115.0,140800.0,
1184,River Bhima At Ferozabad Village (D/S),River (Major),KARNATAKA,2023,Unsafe,46.66,"High Fecal Coliform, High Total Coliform",28.0,9.05,8.25,1087.5,3.0,33.755,11570.0,175550.0,
1888,River Bhima At Confluence Of Jewargi Town Sewage Disposal Point,River (Major),KARNATAKA,2023,Unsafe,9.62,High Total Coliform,28.0,8.8,8.15,1048.0,2.65,3.68,360.0,2875.0,
30057,River Bhima At Gangapur (Bangalore),River (Major),KARNATAKA,2023,Unsafe,23.5,"High BOD, High Fecal Coliform, High Total Coliform",26.0,7.9,8.35,1734.0,5.35,1.86,1495.0,7050.0,
1167,River Bhima At D/S Of Bdg. Near Yadgir,River (Major),KARNATAKA,2023,Safe,7.83,None,30.0,7.5,8.3,931.5,2.5,5.955,261.5,1540.0,
1091,River Bhadra At Malleswaram D/S Of Kiocl,River (Major),KARNATAKA,2023,Safe,4.28,None,22.5,7.15,7.6,117.0,1.8,0.45,26.0,230.0,
2771,River Bhadra At U/S Of Kiocl,River (Major),KARNATAKA,2023,Safe,3.84,None,22.5,7.25,7.55,105.5,1.6,0.41,25.5,230.0,
2765,River Bhadra At U/S Of Mpm,River (Major),KARNATAKA,2023,Safe,4.67,None,26.5,7.35,7.55,176.5,1.7,0.565,53.0,855.0,
1387,River Bhadra At D/S Of Bhadravathi,River (Major),KARNATAKA,2023,Safe,7.15,None,27.0,6.45,7.75,175.0,2.2,0.915,234.0,1660.0,
4105,"River Bhadra D/S Mysore Paper Mill (Mpm), Bhadrawati, Shivamogga",River (Major),KARNATAKA,2023,Safe,6.75,None,26.5,8.1,7.75,150.5,2.3,0.63,160.5,1255.0,
1169,"River Bhadra At D/S Of Kiocl Road Bridge, Near Holehunnur",River (Major),KARNATAKA,2023,Safe,5.58,None,27.0,6.9,7.45,161.0,2.0,0.75,141.5,720.0,
1163,River Ghataprabha At W.A. Point To Gokak Town,River (Major),KARNATAKA,2023,Safe,7.34,None,26.5,7.4,8.25,540.0,2.05,15.71,445.0,1260.0,230.0
4104,River Ghataprabha Davalshwar Barrage Jackwell For Drinking Water Supply,River (Major),KARNATAKA,2023,Unsafe,11.32,"High BOD, High Fecal Coliform",19.5,9.65,7.8,733.0,3.5,29.655,635.0,1260.0,390.0
1185,River Ghataprabha At D/S Of Mudhol Road Cross Bdg.,River (Major),KARNATAKA,2023,Unsafe,10.15,High Fecal Coliform,18.5,9.65,7.7,794.0,2.9,25.94,675.0,1260.0,390.0
1895,River Kagina D/S Of Sewage Disposal Point,River (Major),KARNATAKA,2023,Unsafe,46.33,"High Fecal Coliform, High Total Coliform",28.0,7.75,8.1,475.0,2.85,1.855,31524.5,60120.0,
2777,River Kagina At Shahabad Bridge,River (Major),KARNATAKA,2023,Unsafe,25.85,"High Fecal Coliform, High Total Coliform",28.0,8.05,8.15,475.5,2.3,1.67,3531.5,8270.0,
4500,"River Kagina At D/S Of Bridge Cum Barrage, Sadem",River (Major),KARNATAKA,2023,Unsafe,44.71,"High BOD, High Fecal Coliform, High Total Coliform",28.0,7.7,8.2,448.0,4.0,2.24,3957.0,80010.0,
1187,River Malprabha At D/S Of Khanapur Village,River (Major),KARNATAKA,2023,Unsafe,8.21,High Fecal Coliform,25.5,7.0,7.65,229.0,2.1,8.45,635.0,1260.0,335.0
1164,"River Malaprabha At Water Abstraction Point To Hubli, Dharwad",River (Major),KARNATAKA,2023,Unsafe,7.96,High Fecal Coliform,28.0,7.2,8.2,393.0,2.05,12.135,600.0,1260.0,355.0
2764,River Malaprabha At Badami Bridge,River (Major),KARNATAKA,2023,Unsafe,9.26,High Fecal Coliform,20.0,8.25,8.2,1288.0,2.4,21.415,730.0,1260.0,390.0
1186,River Malaprabha At D/S Of Aihole Town,River (Major),KARNATAKA,2023,Unsafe,10.04,High Fecal Coliform,19.5,8.35,8.4,1253.0,2.8,20.86,635.0,1600.0,390.0
4098,River Markandeya At Rakkasakoppa Resrvoir,River (Major),KARNATAKA,2023,Unsafe,7.61,High Fecal Coliform,23.0,6.7,7.95,230.0,1.9,8.1,595.0,1260.0,325.0
1168,River Tunga At D/S Of Shimoga Town,River (Major),KARNATAKA,2023,Unsafe,14.67,"Low DO, High BOD, High Fecal Coliform",27.0,4.9,7.1,224.0,4.6,1.56,525.0,2450.0,
4106,River Tunga U/S Shivamogga City,River (Major),KARNATAKA,2023,Safe,4.31,None,26.5,7.35,7.3,143.0,1.75,0.61,31.5,375.0,
1896,River Tungabhadra At Confluence Point Of Tunga And Bhadra At Kudli,River (Major),KARNATAKA,2023,Safe,4.84,None,26.5,7.25,7.45,146.5,2.0,0.7,23.5,380.0,
38,River Tungabhadra At Honnali Bridge,River (Major),KARNATAKA,2023,Safe,5.26,None,27.5,7.3,7.95,221.0,1.9,0.75,93.5,835.0,
1029,River Tungabhadra At Haralahalli Bridge,River (Major),KARNATAKA,2023,Safe,6.09,None,28.5,7.3,7.95,436.5,2.2,0.75,113.5,935.0,
2766,River Tungabhadra At New Bridge,River (Major),KARNATAKA,2023,Safe,5.69,None,27.0,7.2,7.8,236.0,2.05,0.935,102.0,920.0,
2768,River Tungabhadra At D/S Of Harihar Polyfibers,River (Major),KARNATAKA,2023,Unsafe,11.08,High BOD,28.0,6.45,7.6,1075.0,4.7,1.535,52.5,545.0,
2767,River Tungabhadra At U/S Of Harihar Polyfibers,River (Major),KARNATAKA,2023,Safe,5.67,None,27.0,7.15,7.8,228.0,2.1,0.915,70.5,910.0,
2770,River Tungabhadra At Harihar Water Supply Intake,River (Major),KARNATAKA,2023,Unsafe,39.04,"High BOD, High Fecal Coliform, High Total Coliform",28.0,6.85,7.7,369.0,4.2,1.045,2700.0,23650.0,
2769,River Tungabhadra At Jackwell Point,River (Major),KARNATAKA,2023,Unsafe,8.63,High BOD,28.5,6.5,7.75,766.5,3.4,0.89,106.5,825.0,
5591,River Tungabhadra At Nadiharalahalli,River (Major),KARNATAKA,2023,Unsafe,8.72,High BOD,27.5,7.25,7.65,594.5,3.1,1.17,150.5,1540.0,
5592,River Tungabhadra At Airani,River (Major),KARNATAKA,2023,Safe,6.75,None,28.5,7.1,8.0,508.0,2.6,0.985,63.5,910.0,
4495,River Tungabhadra At Aravi,River (Major),KARNATAKA,2023,Safe,4.93,None,29.0,7.1,8.1,471.0,1.95,0.9,50.0,505.0,
5593,River Tungabhadra At Hirebidari,River (Major),KARNATAKA,2023,Safe,6.44,None,28.5,7.65,8.0,545.0,2.5,1.535,78.5,720.0,
5594,River Tungabhadra At Konanathambige,River (Major),KARNATAKA,2023,Safe,6.05,None,29.5,8.75,8.0,493.0,2.3,1.03,79.0,785.0,
5595,River Tungabhadra At Somalapura,River (Major),KARNATAKA,2023,Unsafe,9.3,High BOD,29.0,8.6,7.8,478.5,3.8,1.045,70.5,725.0,
5596,River Tungabhadra At Kuruvathi,River (Major),KARNATAKA,2023,Unsafe,8.6,High Total Coliform,30.5,9.45,7.9,402.5,2.0,0.97,486.5,2765.0,
4494,River Tungabhadra At Mylara,River (Major),KARNATAKA,2023,Safe,8.16,None,29.0,7.35,7.95,467.0,2.3,0.95,321.5,2205.0,
2776,River Tungabhadra At D/S Of Gangawathi,River (Major),KARNATAKA,2023,Safe,8.85,None,26.0,7.45,7.9,614.0,2.5,1.82,385.0,2200.0,
29,River Tungabhadra At Ulenoor,River (Major),KARNATAKA,2023,Unsafe,63.8,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",23.0,4.05,7.45,1249.5,39.5,4.16,1000000.0,5000000.0,9.5
3558,River Tungabhadra At Dadesugur Bridge Gauging Station,River (Major),KARNATAKA,2023,Safe,10.38,None,29.5,7.75,8.45,1363.0,3.0,2.55,490.0,2200.0,
30054,River Tungabhadra At Hochechalli (Bangalore),River (Major),KARNATAKA,2023,Unsafe,6.21,High Total Coliform,26.0,9.7,8.45,1740.5,1.0,0.76,430.0,2840.0,
1198,River Cauvery At Napokulu Bdg (D/S),River (Major),KARNATAKA,2023,Safe,4.23,None,21.5,7.0,7.85,109.0,1.75,0.65,30.0,280.0,
1195,River Cauvery At Kushal Nagar U/S (Near Baichanahalli),River (Major),KARNATAKA,2023,Safe,5.01,None,22.5,6.95,7.9,194.5,2.0,1.1,55.0,435.0,
33,"River Cauvery At Krs Dam, Balamurikshetra",River (Major),KARNATAKA,2023,Safe,6.95,None,23.5,6.55,7.8,316.0,2.5,2.09,126.5,1120.0,
1171,"River Cauvery At Sri Rangapattanna, D/S Of Road Bdg.",River (Major),KARNATAKA,2023,Unsafe,9.45,High BOD,24.5,6.2,8.15,369.5,3.25,2.425,190.0,1850.0,
1386,River Cauvery At D/S Of Karekuara Village,River (Major),KARNATAKA,2023,Safe,8.46,None,24.0,6.2,8.2,298.0,3.0,2.1,160.0,1450.0,
34,River Cauvery At Sathyagalam Bridge,River (Major),KARNATAKA,2023,Safe,6.75,None,27.0,6.2,8.25,350.0,2.25,1.78,160.0,1400.0,
2773,River Cauvery At Bannur Bridge,River (Major),KARNATAKA,2023,Safe,6.67,None,25.5,6.4,8.25,345.0,2.25,1.885,140.0,1400.0,
2774,River Cauvery At Ranganathittu,River (Major),KARNATAKA,2023,Safe,7.01,None,23.5,6.55,8.05,308.5,2.4,1.89,160.0,1300.0,
3566,River Cauvery At Krs Dam Mandya,River (Major),KARNATAKA,2023,Safe,6.07,None,24.0,6.6,8.1,352.0,2.0,1.93,126.5,1400.0,
3568,River Cauvery At Water Supply Intake Point To Srirangapatna Town,River (Major),KARNATAKA,2023,Unsafe,9.36,High BOD,24.5,6.05,8.05,394.5,3.25,2.31,185.0,1750.0,
3569,River Cauvery At Water Supply Intake Point To Mandya Town,River (Major),KARNATAKA,2023,Unsafe,9.32,High BOD,24.5,6.25,7.95,460.0,3.25,2.405,206.5,1600.0,
3570,River Cauvery D/S Of Kr Nagar Bridge,River (Major),KARNATAKA,2023,Safe,6.43,None,25.5,6.45,7.95,337.5,2.25,2.43,144.0,1070.0,
3571,River Cauvery U/S Of Kr Nagar,River (Major),KARNATAKA,2023,Safe,5.48,None,25.5,6.75,8.0,306.5,2.0,1.69,80.5,900.0,
3573,River Cauvery D/S Of Kushalanagar Town,River (Major),KARNATAKA,2023,Safe,5.02,None,22.0,6.95,7.95,196.0,2.0,1.06,50.0,470.0,
3576,River Cauvery At Water Supply Intake Point To Mysore,River (Major),KARNATAKA,2023,Safe,5.35,None,23.0,6.8,8.1,307.0,2.0,2.0,94.0,665.0,
3578,River Cauvery D/S Of Maddur Water Supply Treatment Plant At Bachalli,River (Major),KARNATAKA,2023,Safe,5.68,None,23.0,6.9,8.35,349.5,2.0,1.575,89.0,1100.0,
3579,River Cauvery At Water Supply Intake Point At Kollegala Dasanapura,River (Major),KARNATAKA,2023,Safe,8.39,None,28.0,6.0,8.3,348.5,3.0,2.2,169.0,1320.0,
3581,River Cauvery At Water Supply Intake Point At Tore Kadana Halli,River (Major),KARNATAKA,2023,Safe,5.51,None,23.5,6.8,8.3,349.0,2.0,1.77,85.5,915.0,
4109,River Cauvery Before Confluence At Sangam,River (Major),KARNATAKA,2023,Unsafe,56.6,"High BOD, High Fecal Coliform, High Total Coliform",30.5,5.25,7.65,706.5,8.0,3.0,4711.0,46039.5,
4099,"River Cauvery D/S Bharachuki Falls, Sathegala, Kollegala",River (Major),KARNATAKA,2023,Safe,5.83,None,26.5,6.6,7.85,350.5,2.0,2.08,124.0,1120.0,
4102,River Cauvery D/S At Bhagamandala Bridge,River (Major),KARNATAKA,2023,Safe,4.23,None,21.5,7.15,7.85,87.5,1.75,0.65,29.0,280.0,
4103,"River Cauvery D/S At Kanive Ramalingeswara Temple Bridge, Kushalanagar",River (Major),KARNATAKA,2023,Safe,5.23,None,22.0,7.1,8.0,195.5,2.0,1.25,56.5,710.0,
30052,River Cauvery At Ajjibore (Bangalore),River (Major),KARNATAKA,2023,Safe,2.68,None,25.5,7.35,8.4,457.5,1.0,0.86,45.0,350.0,
3580,River Cauvery At Water Supply Intake Point At Shivansamudra,River (Major),KARNATAKA,2023,Safe,5.59,None,23.0,6.7,8.1,350.5,2.0,1.74,94.0,965.0,
5587,River Cauvery At Balmavati Bridge To Thandra Hole Tributary,River (Major),KARNATAKA,2023,Safe,3.67,None,18.5,7.0,7.65,65.5,1.5,0.47,29.0,285.0,
5583,River Cauvery D/S At Kondanagiri Bridge,River (Major),KARNATAKA,2023,Safe,3.68,None,19.0,7.2,7.65,68.0,1.5,0.43,32.0,280.0,
5584,"River Cauvery D/S Of At Bethri Bridge , Murnad",River (Major),KARNATAKA,2023,Safe,4.26,None,18.0,7.15,7.75,67.5,1.75,0.49,28.5,325.0,
5585,"River Cauvery D/S Of At Nellu Dikeri Bridge, Siddapura",River (Major),KARNATAKA,2023,Safe,3.63,None,19.5,7.2,7.4,81.5,1.5,0.47,27.0,245.0,
5586,"River Cauvery D/S Of At Dubare, Hanging Bridge (Theppa Da Kindi)",River (Major),KARNATAKA,2023,Safe,3.71,None,19.5,7.15,7.55,71.0,1.5,0.49,37.0,295.0,
5590,"River Cauvery At Ganjam Water Supply Intake Point Near Gosai Ghat, Srirangapatna",River (Major),KARNATAKA,2023,Safe,7.11,None,25.0,6.45,7.9,295.5,2.5,1.73,131.0,1300.0,
5580,"River Cauvery Atganjam Water Supply Intake Point Near Gosai Ghat, Srirangapatna,Maydya",River (Major),KARNATAKA,2023,Safe,6.65,None,24.5,6.5,8.1,297.0,2.25,1.95,151.0,1320.0,
5579,"River Cauvery At Karighatta Nimishamba Temple Road Bridge Srirangapatna,Maydya",River (Major),KARNATAKA,2023,Unsafe,9.3,High BOD,25.0,6.05,8.05,397.0,3.1,3.0,235.0,1850.0,
5581,"River Cauvery At Mahadevpura Road Bridge,Maydya",River (Major),KARNATAKA,2023,Unsafe,11.07,High BOD,24.5,5.85,8.1,394.0,3.75,2.55,255.0,2150.0,
1893,"River Yagachi Near Pumping Station, Hassan City",River (Major),KARNATAKA,2023,Safe,8.48,None,25.5,6.05,7.85,405.0,2.5,0.535,290.0,2210.0,14.0
1199,River Hemavathi At D/S Of Holenarasipura Town At Ramadev Weir,River (Major),KARNATAKA,2023,Safe,5.7,None,24.5,7.05,7.8,200.0,2.1,0.465,95.0,820.0,
1166,"River Shimsha At D/S Of Bridge, Halagur",River (Major),KARNATAKA,2023,Unsafe,11.15,"High BOD, High Total Coliform",24.0,5.9,8.2,652.5,3.5,3.0,265.0,2900.0,
1200,"River Shimsha At D/S Of Highway Bridge, Yediyur",River (Major),KARNATAKA,2023,Unsafe,63.2,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",27.0,4.2,7.05,386.0,11.0,3.8,8520.0,80175.0,465.5
3567,River Shimsha D/S Near Madduar Town,River (Major),KARNATAKA,2023,Unsafe,11.43,High BOD,26.5,5.5,8.2,681.0,3.75,2.9,275.0,2500.0,
1165,River Arkavathi At D/S Of Kanakapura Town,River (Major),KARNATAKA,2023,Unsafe,60.0,"High BOD, High Fecal Coliform, High Total Coliform",30.0,5.1,7.3,1009.5,11.0,3.85,7520.0,80270.0,1235.0
2778,River Arkavathi At Tippagondanahalli Reservoir,River (Major),KARNATAKA,2023,Unsafe,64.2,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",28.0,3.95,7.35,1373.0,12.5,9.0,42015.5,460070.0,811.5
2779,River Arkavathi At Hesaraghatta Reservoir,River (Major),KARNATAKA,2023,Unsafe,51.1,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",25.5,3.2,6.55,628.0,38.0,2.32,2457.0,17585.0,
4108,River Akravathi Before Confluence At Sangam,River (Major),KARNATAKA,2023,Unsafe,61.2,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",30.5,4.7,7.45,907.0,12.0,3.35,5510.5,80055.0,
41,River Kabini At Cause Way Sattur,River (Major),KARNATAKA,2023,Safe,8.44,None,24.5,6.0,8.0,376.0,3.0,1.76,165.0,1400.0,
1197,River Kabini At Saragur Village D/S,River (Major),KARNATAKA,2023,Safe,8.61,None,26.0,6.2,7.9,256.0,3.0,1.2,206.5,1400.0,
1445,River Kabini At Water Intake Of Kiadb At Nanjangud,River (Major),KARNATAKA,2023,Safe,5.57,None,24.0,6.8,8.1,258.5,2.0,1.31,92.5,950.0,
2775,"River Kabini At Bathing Ghat, Nanjanagud",River (Major),KARNATAKA,2023,Unsafe,10.96,High BOD,24.5,5.8,8.1,407.0,3.75,2.25,270.0,1950.0,
3575,River Kabini U/S Intake Point To Nanjanagud & Gundlupet At Debur,River (Major),KARNATAKA,2023,Safe,7.18,None,24.5,6.5,8.05,317.0,2.25,1.6,206.5,1700.0,
3577,River Kabini At Water Supply Intake Point To T. Narasipura,River (Major),KARNATAKA,2023,Unsafe,11.93,High BOD,25.0,5.45,8.2,411.0,4.25,2.68,235.0,1950.0,
1196,River Lakshmantirtha At D/S Of Hunsur Town,River (Major),KARNATAKA,2023,Unsafe,18.93,"Low DO, High BOD, High Total Coliform",26.5,4.35,7.85,589.0,5.5,3.45,410.0,3100.0,
2772,River Lakshmantirtha At D/S Of Kattemalavadi,River (Major),KARNATAKA,2023,Unsafe,17.21,"Low DO, High BOD, High Total Coliform",26.5,4.7,7.85,542.5,5.5,3.5,310.0,3200.0,
3572,River Lakshmantirtha At Water Supply Intake Point To Hunsur Town,River (Major),KARNATAKA,2023,Unsafe,13.29,"High BOD, High Total Coliform",26.5,5.4,8.05,475.0,4.5,2.55,265.0,2800.0,
5578,"River Shimsha Downstream Of Maddur Near Vydyanatheswara Temple Road Bridge,Maydya",River (Major),KARNATAKA,2023,Unsafe,16.06,"High BOD, High Fecal Coliform, High Total Coliform",26.5,5.65,8.0,685.5,4.75,4.0,560.0,4100.0,
4501,"River Arkavathi At Manchanbele Reservoir, Manchanabale Dam",River (Major),KARNATAKA,2023,Unsafe,51.97,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",30.0,4.3,7.2,827.0,6.0,10.5,3961.5,80270.0,1600.0
30053,River Thenpennaiyar At Chokkarasanahalli Bridge (Bangalore),River (Major),KARNATAKA,2023,Unsafe,78.8,"Low DO, High BOD, High Fecal Coliform, High Total Coliform",25.0,0.3,7.6,1333.0,48.5,33.05,1000000.0,5000000.0,
