stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg
48,Subarnarekha At Chandil Bridge,River,JHARKHAND,2019,Safe,2.22,None,23.5,7.6,7.5,174.0,0.6,,,,
49,"Subarnarekha At D/S Jamshedpur, (Tata Nagar)",River,JHARKHAND,2019,Unsafe,19.61,High BOD,21.5,5.4,7.5,261.0,5.3,,,,
4084,"Surbarnrekha River At Hatia Road Bridge, Ranchi",River,JHARKHAND,2019,Unsafe,8.45,High BOD,18.5,5.3,6.65,,3.15,,170.0,975.0,
4086,"Subarnrekha River U/S Hindalco Ind Ltd, Murli Works, Chhotamuri, Ranchi",River,JHARKHAND,2019,Safe,7.47,None,21.5,8.35,7.45,,2.8,,145.0,840.0,
2385,Subarnarekha At Namkum Road Bridge,River,JHARKHAND,2019,Safe,7.9,None,21.0,5.95,7.0,,2.9,,170.0,975.0,
2386,Subarnarekha At Muri Road Bridge,River,JHARKHAND,2019,Safe,7.69,None,20.0,6.65,7.1,,2.9,,145.0,840.0,
2387,Subarekha At Ghatisla Road Bridge,River,JHARKHAND,2019,Safe,1.85,None,28.0,7.5,7.45,230.0,0.5,,,,
2395,Subarnarekha At Hatia Dam,River,JHARKHAND,2019,Safe,6.07,None,17.5,8.35,7.35,,2.05,,185.0,975.0,
2397,Subarnarekha At Gatalsud Dam,River,JHARKHAND,2019,Safe,7.13,None,19.5,8.25,7.35,,2.65,,145.0,840.0,
2399,Subarnarekha At Chandil Dam,River,JHARKHAND,2019,Safe,2.03,None,24.0,7.6,7.5,165.0,0.55,,,,
